,language,affix,meaning
2424,ing,ttakaauu,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2425,ing,ttakaayy,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2426,ing,ttakaaoi,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2427,ing,ttakaaöi,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2428,ing,ttakaamma,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:pl|
2429,ing,ttakaammä,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:pl|
2430,ing,ttakaatta,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:pl|
2431,ing,ttakaattä,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:pl|
2432,ing,ttakaataa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2433,ing,ttakaatää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2434,ing,ttäkäät,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:sg|
2435,ing,ttäkään,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:sg|
2436,ing,ttäkääp,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2437,ing,ttäkääaa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2438,ing,ttäkääaa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2439,ing,ttäkääää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2440,ing,ttäkääää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2441,ing,ttäkääii,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2442,ing,ttäkääoo,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2443,ing,ttäkääöö,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2444,ing,ttäkääuu,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2445,ing,ttäkääyy,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2446,ing,ttäkääoi,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2447,ing,ttäkääöi,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2448,ing,ttäkäämma,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:pl|
2449,ing,ttäkäämmä,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:pl|
2450,ing,ttäkäätta,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:pl|
2451,ing,ttäkäättä,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:pl|
2452,ing,ttäkäätaa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2453,ing,ttäkäätää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2454,vep,dn,POS:nomin|NUMB:pl|CASE:gen|
2455,vep,dn',POS:nomin|NUMB:pl|CASE:gen|
2456,vep,dd',POS:nomin|NUMB:pl|CASE:par|
2457,vep,dt,POS:nomin|NUMB:pl|CASE:par|
2458,vep,dda,POS:nomin|NUMB:pl|CASE:par|
2459,vep,dta,POS:nomin|NUMB:pl|CASE:par|
2460,vep,dta,POS:nomin|NUMB:pl|CASE:abes|
2461,vep,dde,POS:nomin|NUMB:pl|CASE:par|
2462,vep,dte,POS:nomin|NUMB:pl|CASE:par|
2463,vep,dha,POS:nomin|NUMB:pl|CASE:ill|
2464,vep,dhe,POS:nomin|NUMB:pl|CASE:ill|
2465,vep,dho,POS:nomin|NUMB:pl|CASE:ill|
2466,vep,dhu,POS:nomin|NUMB:pl|CASE:ill|
2467,vep,dze,POS:nomin|NUMB:pl|CASE:ill|
2468,vep,dhi,POS:nomin|NUMB:pl|CASE:ill|
2469,vep,dže,POS:nomin|NUMB:pl|CASE:ill|
2470,vep,ds,POS:nomin|NUMB:pl|CASE:ines|
2471,vep,ds,POS:nomin|NUMB:pl|CASE:elat|
2472,vep,dš,POS:nomin|NUMB:pl|CASE:ines|
2473,vep,dš,POS:nomin|NUMB:pl|CASE:elat|
2474,vep,dse,POS:nomin|NUMB:pl|CASE:ines|
2475,vep,dse,POS:nomin|NUMB:pl|CASE:elat|
2476,vep,dsa,POS:nomin|NUMB:pl|CASE:ines|
2477,vep,dsa,POS:nomin|NUMB:pl|CASE:elat|
2478,vep,dša,POS:nomin|NUMB:pl|CASE:ines|
2479,vep,dša,POS:nomin|NUMB:pl|CASE:elat|
2480,vep,dle,POS:nomin|NUMB:pl|CASE:alla|
2481,vep,dl'e,POS:nomin|NUMB:pl|CASE:alla|
2482,vep,dl'l'e,POS:nomin|NUMB:pl|CASE:alla|
2483,vep,dl'i,POS:nomin|NUMB:pl|CASE:alla|
2484,vep,dl,POS:nomin|NUMB:pl|CASE:ades|
2485,vep,dl,POS:nomin|NUMB:pl|CASE:abl|
2486,vep,dl',POS:nomin|NUMB:pl|CASE:ades|
2487,vep,dl',POS:nomin|NUMB:pl|CASE:abl|
2488,vep,dks,POS:nomin|NUMB:pl|CASE:tran|
2489,vep,dkš,POS:nomin|NUMB:pl|CASE:tran|
2490,vep,dtte,POS:nomin|NUMB:pl|CASE:abes|
2491,vep,dtta,POS:nomin|NUMB:pl|CASE:abes|
2492,vep,id,POS:nomin|NUMB:pl|CASE:par|
2493,vep,id,POS:verb|TENSE:past|TENSE:pres|PERS:2|NUMB:sg|
2494,vep,in,POS:nomin|NUMB:pl|CASE:gen|
2495,vep,in,POS:verb|TENSE:past|TENSE:pres|PERS:1|NUMB:sg|
2496,vep,in',POS:nomin|NUMB:pl|CASE:gen|
2497,vep,in',POS:verb|TENSE:past|TENSE:pres|PERS:1|NUMB:sg|
2498,vep,in',POS:verb|TENSE:past|TENSE:past|PERS:1|NUMB:sg|
2499,vep,id',POS:nomin|NUMB:pl|CASE:par|
2500,vep,id',POS:verb|TENSE:past|TENSE:pres|PERS:2|NUMB:sg|
2501,vep,id',POS:verb|TENSE:past|TENSE:past|PERS:2|NUMB:sg|
2502,vep,it,POS:nomin|NUMB:pl|CASE:par|
2503,vep,ida,POS:nomin|NUMB:pl|CASE:par|
2504,vep,ita,POS:nomin|NUMB:pl|CASE:par|
2505,vep,ita,POS:nomin|NUMB:pl|CASE:abes|
2506,vep,ide,POS:nomin|NUMB:pl|CASE:par|
2507,vep,ite,POS:nomin|NUMB:pl|CASE:par|
2508,vep,iha,POS:nomin|NUMB:pl|CASE:ill|
2509,vep,ihe,POS:nomin|NUMB:pl|CASE:ill|
2510,vep,iho,POS:nomin|NUMB:pl|CASE:ill|
2511,vep,ihu,POS:nomin|NUMB:pl|CASE:ill|
2512,vep,ize,POS:nomin|NUMB:pl|CASE:ill|
2513,vep,ihi,POS:nomin|NUMB:pl|CASE:ill|
2514,vep,iže,POS:nomin|NUMB:pl|CASE:ill|
2515,vep,is,POS:nomin|NUMB:pl|CASE:ines|
2516,vep,is,POS:nomin|NUMB:pl|CASE:elat|
2517,vep,iš,POS:nomin|NUMB:pl|CASE:ines|
2518,vep,iš,POS:nomin|NUMB:pl|CASE:elat|
2519,vep,ise,POS:nomin|NUMB:pl|CASE:ines|
2520,vep,ise,POS:nomin|NUMB:pl|CASE:elat|
2521,vep,ise,POS:verb|TENSE:past|REFLEX|PERS:3|NUMB:sg|
2522,vep,isa,POS:nomin|NUMB:pl|CASE:ines|
2523,vep,isa,POS:nomin|NUMB:pl|CASE:elat|
2524,vep,iša,POS:nomin|NUMB:pl|CASE:ines|
2525,vep,iša,POS:nomin|NUMB:pl|CASE:elat|
2526,vep,ile,POS:nomin|NUMB:pl|CASE:alla|
2527,vep,il'e,POS:nomin|NUMB:pl|CASE:alla|
2528,vep,il'l'e,POS:nomin|NUMB:pl|CASE:alla|
2529,vep,il'i,POS:nomin|NUMB:pl|CASE:alla|
2530,vep,il,POS:nomin|NUMB:pl|CASE:ades|
2531,vep,il,POS:nomin|NUMB:pl|CASE:abl|
2532,vep,il',POS:nomin|NUMB:pl|CASE:ades|
2533,vep,il',POS:nomin|NUMB:pl|CASE:abl|
2534,vep,iks,POS:nomin|NUMB:pl|CASE:tran|
2535,vep,ikš,POS:nomin|NUMB:pl|CASE:tran|
2536,vep,itte,POS:nomin|NUMB:pl|CASE:abes|
2537,vep,itta,POS:nomin|NUMB:pl|CASE:abes|
2538,vep,ib,POS:verb|TENSE:past|TENSE:pres|PERS:3|NUMB:sg|
2539,vep,imei,POS:verb|TENSE:past|TENSE:pres|PERS:1|NUMB:pl|
2540,vep,imei,POS:verb|TENSE:past|TENSE:past|PERS:1|NUMB:pl|
2541,vep,itei,POS:verb|TENSE:past|TENSE:pres|PERS:2|NUMB:pl|
2542,vep,itei,POS:verb|TENSE:past|TENSE:past|PERS:2|NUMB:pl|
2543,vep,itas,POS:verb|TENSE:past|TENSE:pres|PERS:3|NUMB:pl|
2544,vep,idas,POS:verb|TENSE:past|TENSE:pres|PERS:3|NUMB:pl|
2545,vep,iba,POS:verb|TENSE:past|TENSE:past|PERS:3|NUMB:pl|
2546,vep,ibad,POS:verb|TENSE:past|TENSE:past|PERS:3|NUMB:pl|
2547,vep,imoi,POS:verb|TENSE:past|REFLEX|PERS:1|NUMB:sg|
2548,vep,itoi,POS:verb|TENSE:past|REFLEX|PERS:2|NUMB:sg|
2549,vep,itoiš,POS:verb|TENSE:past|REFLEX|PERS:2|NUMB:pl|
2550,vep,isoi,POS:verb|TENSE:past|REFLEX|PERS:3|NUMB:pl|
2551,vep,ihez,POS:verb|TENSE:past|REFLEX|PERS:3|NUMB:sg|
2552,vep,ihezoi,POS:verb|TENSE:past|REFLEX|PERS:3|NUMB:pl|
2553,vep,n'd,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:pres|PERS:2|NUMB:sg|
2554,vep,n'i,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:past|
2555,vep,n'n,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:pres|PERS:1|NUMB:sg|
2556,vep,n'd',POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:pres|PERS:2|NUMB:sg|
2557,vep,n'd',POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:past|PERS:2|NUMB:sg|
2558,vep,n'se,POS:verb|TENSE:past|PERS:1|NUMB:sg|REFLEX|PERS:3|NUMB:sg|
2559,vep,n'b,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:pres|PERS:3|NUMB:sg|
2560,vep,n'mei,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:pres|PERS:1|NUMB:pl|
2561,vep,n'mei,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:past|PERS:1|NUMB:pl|
2562,vep,n'tei,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:pres|PERS:2|NUMB:pl|
2563,vep,n'tei,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:past|PERS:2|NUMB:pl|
2564,vep,n'tas,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:pres|PERS:3|NUMB:pl|
2565,vep,n'das,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:pres|PERS:3|NUMB:pl|
2566,vep,n'ba,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:past|PERS:3|NUMB:pl|
2567,vep,n'bad,POS:verb|TENSE:past|PERS:1|NUMB:sg|TENSE:past|PERS:3|NUMB:pl|
2568,vep,n'moi,POS:verb|TENSE:past|PERS:1|NUMB:sg|REFLEX|PERS:1|NUMB:sg|
2569,vep,n'toi,POS:verb|TENSE:past|PERS:1|NUMB:sg|REFLEX|PERS:2|NUMB:sg|
2570,vep,n'toiš,POS:verb|TENSE:past|PERS:1|NUMB:sg|REFLEX|PERS:2|NUMB:pl|
2571,vep,n'soi,POS:verb|TENSE:past|PERS:1|NUMB:sg|REFLEX|PERS:3|NUMB:pl|
2572,vep,n'hez,POS:verb|TENSE:past|PERS:1|NUMB:sg|REFLEX|PERS:3|NUMB:sg|
2573,vep,n'hezoi,POS:verb|TENSE:past|PERS:1|NUMB:sg|REFLEX|PERS:3|NUMB:pl|
2574,vep,d'd,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:pres|PERS:2|NUMB:sg|
2575,vep,d'i,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:past|
2576,vep,d'n,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:pres|PERS:1|NUMB:sg|
2577,vep,d'n',POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:pres|PERS:1|NUMB:sg|
2578,vep,d'n',POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:past|PERS:1|NUMB:sg|
2579,vep,d'se,POS:verb|TENSE:past|PERS:2|NUMB:sg|REFLEX|PERS:3|NUMB:sg|
2580,vep,d'b,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:pres|PERS:3|NUMB:sg|
2581,vep,d'mei,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:pres|PERS:1|NUMB:pl|
2582,vep,d'mei,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:past|PERS:1|NUMB:pl|
2583,vep,d'tei,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:pres|PERS:2|NUMB:pl|
2584,vep,d'tei,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:past|PERS:2|NUMB:pl|
2585,vep,d'tas,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:pres|PERS:3|NUMB:pl|
2586,vep,d'das,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:pres|PERS:3|NUMB:pl|
2587,vep,d'ba,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:past|PERS:3|NUMB:pl|
2588,vep,d'bad,POS:verb|TENSE:past|PERS:2|NUMB:sg|TENSE:past|PERS:3|NUMB:pl|
2589,vep,d'moi,POS:verb|TENSE:past|PERS:2|NUMB:sg|REFLEX|PERS:1|NUMB:sg|
2590,vep,d'toi,POS:verb|TENSE:past|PERS:2|NUMB:sg|REFLEX|PERS:2|NUMB:sg|
2591,vep,d'toiš,POS:verb|TENSE:past|PERS:2|NUMB:sg|REFLEX|PERS:2|NUMB:pl|
2592,vep,d'soi,POS:verb|TENSE:past|PERS:2|NUMB:sg|REFLEX|PERS:3|NUMB:pl|
2593,vep,d'hez,POS:verb|TENSE:past|PERS:2|NUMB:sg|REFLEX|PERS:3|NUMB:sg|
2594,vep,d'hezoi,POS:verb|TENSE:past|PERS:2|NUMB:sg|REFLEX|PERS:3|NUMB:pl|
2595,vep,dze,POS:nomin|NUMB:pl|POSS|PERS:3|NUMB:sg|
2596,vep,dze,POS:nomin|CASE:par|POSS|PERS:3|NUMB:sg|
2597,vep,ize,POS:nomin|NUMB:pl|POSS|PERS:3|NUMB:sg|
2598,vep,nze,POS:nomin|CASE:gen|POSS|PERS:3|NUMB:sg|
2599,vep,n'ze,POS:nomin|CASE:gen|POSS|PERS:3|NUMB:sg|
2600,vep,d'enze,POS:nomin|CASE:gen|NUMB:pl|POSS|PERS:3|NUMB:sg|
2601,vep,d'eze,POS:nomin|CASE:gen|NUMB:pl|POSS|PERS:3|NUMB:sg|
2602,vep,d'ze,POS:nomin|CASE:par|POSS|PERS:3|NUMB:sg|
2603,vep,tze,POS:nomin|CASE:par|POSS|PERS:3|NUMB:sg|
2604,vep,daze,POS:nomin|CASE:par|POSS|PERS:3|NUMB:sg|
2605,vep,taze,POS:nomin|CASE:par|POSS|PERS:3|NUMB:sg|
2606,vep,taze,POS:nomin|CASE:abes|POSS|PERS:3|NUMB:sg|
2607,vep,deze,POS:nomin|CASE:par|POSS|PERS:3|NUMB:sg|
2608,vep,teze,POS:nomin|CASE:par|POSS|PERS:3|NUMB:sg|
2609,vep,haze,POS:nomin|CASE:ill|POSS|PERS:3|NUMB:sg|
2610,vep,heze,POS:nomin|CASE:ill|POSS|PERS:3|NUMB:sg|
2611,vep,hoze,POS:nomin|CASE:ill|POSS|PERS:3|NUMB:sg|
2612,vep,huze,POS:nomin|CASE:ill|POSS|PERS:3|NUMB:sg|
2613,vep,hize,POS:nomin|CASE:ill|POSS|PERS:3|NUMB:sg|
2614,vep,žeze,POS:nomin|CASE:ill|POSS|PERS:3|NUMB:sg|
2615,vep,sze,POS:nomin|CASE:ines|POSS|PERS:3|NUMB:sg|
2616,vep,sze,POS:nomin|CASE:elat|POSS|PERS:3|NUMB:sg|
2617,vep,šze,POS:nomin|CASE:ines|POSS|PERS:3|NUMB:sg|
2618,vep,šze,POS:nomin|CASE:elat|POSS|PERS:3|NUMB:sg|
2619,vep,seze,POS:nomin|CASE:ines|POSS|PERS:3|NUMB:sg|
2620,vep,seze,POS:nomin|CASE:elat|POSS|PERS:3|NUMB:sg|
2621,vep,saze,POS:nomin|CASE:ines|POSS|PERS:3|NUMB:sg|
2622,vep,saze,POS:nomin|CASE:elat|POSS|PERS:3|NUMB:sg|
2623,vep,šaze,POS:nomin|CASE:ines|POSS|PERS:3|NUMB:sg|
2624,vep,šaze,POS:nomin|CASE:elat|POSS|PERS:3|NUMB:sg|
2625,vep,leze,POS:nomin|CASE:alla|POSS|PERS:3|NUMB:sg|
2626,vep,l'eze,POS:nomin|CASE:alla|POSS|PERS:3|NUMB:sg|
2627,vep,l'l'eze,POS:nomin|CASE:alla|POSS|PERS:3|NUMB:sg|
2628,vep,l'ize,POS:nomin|CASE:alla|POSS|PERS:3|NUMB:sg|
2629,vep,lze,POS:nomin|CASE:ades|POSS|PERS:3|NUMB:sg|
2630,vep,lze,POS:nomin|CASE:abl|POSS|PERS:3|NUMB:sg|
2631,vep,l'ze,POS:nomin|CASE:ades|POSS|PERS:3|NUMB:sg|
2632,vep,l'ze,POS:nomin|CASE:abl|POSS|PERS:3|NUMB:sg|
2633,vep,ksze,POS:nomin|CASE:tran|POSS|PERS:3|NUMB:sg|
2634,vep,kšze,POS:nomin|CASE:tran|POSS|PERS:3|NUMB:sg|
2635,vep,tteze,POS:nomin|CASE:abes|POSS|PERS:3|NUMB:sg|
2636,vep,ttaze,POS:nomin|CASE:abes|POSS|PERS:3|NUMB:sg|
2637,vep,dm,POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
2638,vep,dm,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2639,vep,im,POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
2640,vep,nm,POS:nomin|CASE:gen|POSS|PERS:1|NUMB:sg|
2641,vep,n'm,POS:nomin|CASE:gen|POSS|PERS:1|NUMB:sg|
2642,vep,d'enm,POS:nomin|CASE:gen|NUMB:pl|POSS|PERS:1|NUMB:sg|
2643,vep,d'em,POS:nomin|CASE:gen|NUMB:pl|POSS|PERS:1|NUMB:sg|
2644,vep,d'm,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2645,vep,tm,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2646,vep,dam,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2647,vep,tam,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2648,vep,tam,POS:nomin|CASE:abes|POSS|PERS:1|NUMB:sg|
2649,vep,dem,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2650,vep,tem,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2651,vep,ham,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2652,vep,hem,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2653,vep,hom,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2654,vep,hum,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2655,vep,zem,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2656,vep,him,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2657,vep,žem,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2658,vep,sm,POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
2659,vep,sm,POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
2660,vep,šm,POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
2661,vep,šm,POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
2662,vep,sem,POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
2663,vep,sem,POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
2664,vep,sam,POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
2665,vep,sam,POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
2666,vep,šam,POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
2667,vep,šam,POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
2668,vep,lem,POS:nomin|CASE:alla|POSS|PERS:1|NUMB:sg|
2669,vep,l'em,POS:nomin|CASE:alla|POSS|PERS:1|NUMB:sg|
2670,vep,l'l'em,POS:nomin|CASE:alla|POSS|PERS:1|NUMB:sg|
2671,vep,l'im,POS:nomin|CASE:alla|POSS|PERS:1|NUMB:sg|
2672,vep,lm,POS:nomin|CASE:ades|POSS|PERS:1|NUMB:sg|
2673,vep,lm,POS:nomin|CASE:abl|POSS|PERS:1|NUMB:sg|
2674,vep,l'm,POS:nomin|CASE:ades|POSS|PERS:1|NUMB:sg|
2675,vep,l'm,POS:nomin|CASE:abl|POSS|PERS:1|NUMB:sg|
2676,vep,ksm,POS:nomin|CASE:tran|POSS|PERS:1|NUMB:sg|
2677,vep,kšm,POS:nomin|CASE:tran|POSS|PERS:1|NUMB:sg|
2678,vep,ttem,POS:nomin|CASE:abes|POSS|PERS:1|NUMB:sg|
2679,vep,ttam,POS:nomin|CASE:abes|POSS|PERS:1|NUMB:sg|
2680,vep,din',POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
2681,vep,din',POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2682,vep,iin',POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
2683,vep,nin',POS:nomin|CASE:gen|POSS|PERS:1|NUMB:sg|
2684,vep,n'in',POS:nomin|CASE:gen|POSS|PERS:1|NUMB:sg|
2685,vep,d'enin',POS:nomin|CASE:gen|NUMB:pl|POSS|PERS:1|NUMB:sg|
2686,vep,d'ein',POS:nomin|CASE:gen|NUMB:pl|POSS|PERS:1|NUMB:sg|
2687,vep,d'in',POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2688,vep,tin',POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2689,vep,dain',POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2690,vep,tain',POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2691,vep,tain',POS:nomin|CASE:abes|POSS|PERS:1|NUMB:sg|
2692,vep,dein',POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2693,vep,tein',POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
2694,vep,hain',POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2695,vep,hein',POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2696,vep,hoin',POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2697,vep,huin',POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2698,vep,zein',POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2699,vep,hiin',POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2700,vep,žein',POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
2701,vep,sin',POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
2702,vep,sin',POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
2703,vep,šin',POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
2704,vep,šin',POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
2705,vep,sein',POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
2706,vep,sein',POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
2707,vep,sain',POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
2708,vep,sain',POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
2709,vep,šain',POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
2710,vep,šain',POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
2711,vep,lein',POS:nomin|CASE:alla|POSS|PERS:1|NUMB:sg|
2712,vep,l'ein',POS:nomin|CASE:alla|POSS|PERS:1|NUMB:sg|
2713,vep,l'l'ein',POS:nomin|CASE:alla|POSS|PERS:1|NUMB:sg|
2714,vep,l'iin',POS:nomin|CASE:alla|POSS|PERS:1|NUMB:sg|
2715,vep,lin',POS:nomin|CASE:ades|POSS|PERS:1|NUMB:sg|
2716,vep,lin',POS:nomin|CASE:abl|POSS|PERS:1|NUMB:sg|
2717,vep,l'in',POS:nomin|CASE:ades|POSS|PERS:1|NUMB:sg|
2718,vep,l'in',POS:nomin|CASE:abl|POSS|PERS:1|NUMB:sg|
2719,vep,ksin',POS:nomin|CASE:tran|POSS|PERS:1|NUMB:sg|
2720,vep,kšin',POS:nomin|CASE:tran|POSS|PERS:1|NUMB:sg|
2721,vep,ttein',POS:nomin|CASE:abes|POSS|PERS:1|NUMB:sg|
2722,vep,ttain',POS:nomin|CASE:abes|POSS|PERS:1|NUMB:sg|
2723,vep,diž,POS:nomin|NUMB:pl|POSS|PERS:2|NUMB:sg|
2724,vep,diž,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
2725,vep,iiž,POS:nomin|NUMB:pl|POSS|PERS:2|NUMB:sg|
2726,vep,niž,POS:nomin|CASE:gen|POSS|PERS:2|NUMB:sg|
2727,vep,n'iž,POS:nomin|CASE:gen|POSS|PERS:2|NUMB:sg|
2728,vep,d'eniž,POS:nomin|CASE:gen|NUMB:pl|POSS|PERS:2|NUMB:sg|
2729,vep,d'eiž,POS:nomin|CASE:gen|NUMB:pl|POSS|PERS:2|NUMB:sg|
2730,vep,d'iž,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
2731,vep,tiž,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
2732,vep,daiž,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
2733,vep,taiž,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
2734,vep,taiž,POS:nomin|CASE:abes|POSS|PERS:2|NUMB:sg|
2735,vep,deiž,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
2736,vep,teiž,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
2737,vep,haiž,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
2738,vep,heiž,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
2739,vep,hoiž,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
2740,vep,huiž,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
2741,vep,zeiž,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
2742,vep,hiiž,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
2743,vep,žeiž,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
2744,vep,siž,POS:nomin|CASE:ines|POSS|PERS:2|NUMB:sg|
2745,vep,siž,POS:nomin|CASE:elat|POSS|PERS:2|NUMB:sg|
2746,vep,šiž,POS:nomin|CASE:ines|POSS|PERS:2|NUMB:sg|
